# Based on  the Swiss vascular plant taxa Checklist 2017 (Juillerat et al. (2017); update 2023-05-03).
ID,Rank,Name,Common name,Genus,Family,Order,Class,Phylum,Species_level_ID,Aggregate_level_ID,COMECO_ID
1043800,2263,Setaria verticillata (L.) P. Beauv.,Quirlige Borstenhirse,Setaria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043800,1043800,1043800
1043810,2263,Setaria verticilliformis Dumort.,Kurzborstige Borstenhirse,Setaria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043810,1043810,1043810
1043820,2263,Setaria viridis (L.) P. Beauv.,Grüne Borstenhirse,Setaria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043820,1043820,1043820
1043830,2263,Sherardia arvensis L.,Ackerröte,Sherardia,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,1043830,1043830,1043830
1043840,2263,Sibbaldia procumbens L.,Alpen-Gelbling,Sibbaldia,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1043840,1043840,1043840
1043850,2263,Sicyos angulatus L.,Haargurke,Sicyos,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,1043850,1043850,1043850
1043860,2263,Sideritis hyssopifolia L.,Ysopblättriges Gliedkraut,Sideritis,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1043860,1043860,1043860
1043870,2263,Sideritis montana L.,Berg-Gliedkraut,Sideritis,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1043870,1043870,1043870
1043880,2263,Silaum silaus (L.) Schinz & Thell.,Wiesensilge,Silaum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043880,1043880,1043880
1043890,2263,Silene acaulis (L.) Jacq.,Kalk-Polsternelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043890,1043890,1043890
1043895,2263,Silene alpestris Jacq.,Grosser Strahlensame,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043895,1043895,1043895
1043900,2263,Silene armeria L.,Nelken-Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043900,1043900,1043900
1043910,2263,Silene conica L.,Kegelfrüchtiges Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043910,1043910,1043910
1043920,2263,Silene coronaria (L.) Clairv.,Kron-Lichtnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043920,1043920,1043920
1043925,2263,Silene cretica L.,,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043925,1043925,1043925
1043930,2263,Silene dichotoma Ehrh.,Gabeliges Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043930,1043930,1043930
1043940,2263,Silene dioica (L.) Clairv.,Rote Waldnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043940,1043940,1043940
1043950,2263,Silene elisabethae Jan,,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043950,1043950,1043950
1043960,2263,Silene exscapa All.,Silikat-Polsternelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043960,1043960,1043960
1043970,2263,Silene flos-cuculi (L.) Clairv.,Kuckucks-Lichtnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043970,1043970,1043970
1043980,2263,Silene flos-jovis (L.) Clairv.,Jupiter-Lichtnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043980,1043980,1043980
1043990,2263,Silene gallica L.,Französisches Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1043990,1043990,1043990
1044000,2263,Silene italica (L.) Pers.,Italienisches Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044000,1044000,1044000
1044001,696,Silene italica (L.) Pers. subsp. italica,,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044000,1044000,1044000
1044005,2263,Silene nemoralis Waldst. & Kit.,,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044005,1044005,1044005
1044010,2263,Silene noctiflora L.,Acker-Waldnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044010,1044010,1044010
1044020,2263,Silene nutans L.,Nickendes Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044020,1044020,1044020
1044030,696,Silene nutans L. subsp. nutans,Gewöhnliches Nickendes Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044020,1044020,1044020
1044040,696,Silene nutans subsp. insubrica (Gaudin) Soldano,Insubrisches Nickendes Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044020,1044020,1044020
1044050,2263,Silene otites (L.) Wibel,Öhrchen-Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044050,1044050,1044050
1044060,2263,Silene pratensis (Rafn) Godr.,Weisse Waldnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044060,1044060,1044060
1044070,2263,Silene pusilla Waldst. & Kit.,Strahlensame,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044070,1044070,1044070
1044080,2263,Silene rupestris L.,Felsen-Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044080,1044080,1044080
1044090,2263,Silene saxifraga L.,Steinbrech-Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044090,1044090,1044090
1044110,2263,Silene suecica (Lodd.) Greuter & Burdet,Alpen-Pechnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044110,1044110,1044110
1044120,2263,Silene vallesia L.,Walliser Leimkraut,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044120,1044120,1044120
1044130,2263,Silene viscaria (L.) Borkh.,Gemeine Pechnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044130,1044130,1044130
1044140,2263,Silene vulgaris (Moench) Garcke,Klatschnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044140,1044140,1044140
1044150,696,Silene vulgaris (Moench) Garcke subsp. vulgaris,Gewöhnliche Klatschnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044140,1044140,1044140
1044160,696,Silene vulgaris subsp. glareosa (Jord.) Marsden-Jones & Turrill,Alpen-Klatschnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044140,1044140,1044140
1044180,696,Silene vulgaris subsp. prostrata (Gaudin) Schinz & Thell.,Niederliegende Klatschnelke,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044140,1044140,1044140
1044190,2263,Silphium perfoliatum L.,Stängelumfassende Becherpflanze,Silphium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044190,1044190,1044190
1044200,2263,Silybum marianum (L.) Gaertn.,Mariendistel,Silybum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044200,1044200,1044200
1044210,2263,Sinapis alba L.,Weisser Senf,Sinapis,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044210,1044210,1044210
1044215,696,Sinapis alba L. subsp. alba,,Sinapis,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044210,1044210,1044210
1044220,2263,Sinapis arvensis L.,Acker-Senf,Sinapis,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044220,1044220,1044220
1044240,2263,Sison amomum L.,Gewürzdolde,Sison,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1044240,1044240,1044240
1044250,2263,Sisymbrella aspera (L.) Spach,,Sisymbrella,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044250,1044250,1044250
1044260,2263,Sisymbrium altissimum L.,Hohe Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044260,1044260,1044260
1044270,2263,Sisymbrium austriacum Jacq.,Österreicher Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044270,1044270,1044270
1044280,2263,Sisymbrium irio L.,Schlaffe Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044280,1044280,1044280
1044290,2263,Sisymbrium loeselii L.,Loesels Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044290,1044290,1044290
1044300,2263,Sisymbrium officinale (L.) Scop.,Weg-Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044300,1044300,1044300
1044310,2263,Sisymbrium orientale L.,Östliche Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044310,1044310,1044310
1044320,2263,Sisymbrium strictissimum L.,Steife Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044320,1044320,1044320
1044330,2263,Sisymbrium supinum L.,Niederliegende Rauke,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1044330,1044330,1044330
1044350,2263,Sisyrinchium montanum Greene,Blumensimse,Sisyrinchium,Iridaceae,Asparagales,Magnoliopsida,Tracheophyta,1044350,1044350,1044350
1044360,2263,Sium latifolium L.,Grosser Merk,Sium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1044360,1044360,1044360
1044370,2263,Smyrnium perfoliatum L.,Stängelumfassende Gelbdolde,Smyrnium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1044370,1044370,1044370
1044380,2263,Solanum carolinense L.,Carolina-Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044380,1044380,1044380
1044390,2263,Solanum chenopodioides Lam.,Zierlicher Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044390,1044390,1044390
1044400,2263,Solanum dulcamara L.,Bittersüsser Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044400,1044400,1044400
1044410,2263,Solanum melongena L.,Aubergine,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044410,1044410,1044410
1044420,2263,Solanum nigrum L.,Schwarzer Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044420,1044420,1044420
1044430,696,Solanum nigrum L. subsp. nigrum,Gewöhnlicher Schwarzer Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044420,1044420,1044420
1044440,696,Solanum nigrum subsp. schultesii (Opiz) Wessely,Täuschender Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044420,1044420,1044420
1044460,2263,Solanum physalifolium Rusby,Argentinischer Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044460,1044460,1044460
1044470,2263,Solanum pseudocapsicum L.,,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044470,1044470,1044470
1044480,2263,Solanum rostratum Dunal,Stachel-Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044480,1044480,1044480
1044490,2263,Solanum tuberosum L.,Kartoffel,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044490,1044490,1044490
1044500,2263,Solanum villosum Mill.,Gelber Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044500,1044500,1044500
1044510,696,Solanum villosum Mill. subsp. villosum,Gewöhnlicher Gelber Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044500,1044500,1044500
1044520,696,Solanum villosum subsp. miniatum (Willd.) Edmonds,Roter Nachtschatten,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1044500,1044500,1044500
1044540,2263,Soldanella alpina L.,Grosses Alpenglöckchen,Soldanella,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1044540,1044540,1044540
1044550,2263,Soldanella minima Hoppe,,Soldanella,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1044550,1044550,1044550
1044560,2263,Soldanella pusilla Baumg.,Kleines Alpenglöckchen,Soldanella,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1044560,1044560,1044560
1044565,696,Soldanella pusilla subsp. alpicola (F. K. Mey.) Chrtek,,Soldanella,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1044560,1044560,1044560
1044570,2263,Soleirolia soleirolii (Req.) Dandy,Bubikopf,Soleirolia,Urticaceae,Rosales,Magnoliopsida,Tracheophyta,1044570,1044570,1044570
1044580,2263,Solidago canadensis L.,Kanadische Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044580,1044575,1044580
1044575,2263,Solidago canadensis aggr.,Kanadische Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044575,1044575,1044575
1044590,2263,Solidago gigantea Aiton,Spätblühende Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044590,1044575,1044590
1044600,2263,Solidago graminifolia (L.) Salisb.,Grasblättrige Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044600,1044600,1044600
1044605,2263,Solidago nemoralis Aiton,Hain-Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044605,1044575,1044605
1044610,2263,Solidago rugosa Mill.,Runzelige Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044610,1044575,1044610
1044620,2263,Solidago virgaurea L.,Echte Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044620,1044620,1044620
1044630,696,Solidago virgaurea L. subsp. virgaurea,Gewöhnliche Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044620,1044620,1044620
1044640,696,Solidago virgaurea subsp. minuta (L.) Arcang.,Alpen-Goldrute,Solidago,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044620,1044620,1044620
1044646,2263,Soliva sessilis Ruiz & Pav.,,Soliva,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044646,1044646,1044646
1044650,2263,Sonchus arvensis L.,Acker-Gänsedistel,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044650,1044650,1044650
1044660,696,Sonchus arvensis L. subsp. arvensis,Gewöhnliche Acker-Gänsedistel,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044650,1044650,1044650
1044670,696,Sonchus arvensis subsp. uliginosus (M. Bieb.) Nyman,Drüsenlose Acker-Gänsedistel,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044650,1044650,1044650
1044680,2263,Sonchus asper Hill,Raue Gänsedistel,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044680,1044680,1044680
1044685,696,Sonchus asper Hill subsp. asper,,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044680,1044680,1044680
1044690,2263,Sonchus oleraceus L.,Kohl-Gänsedistel,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044690,1044690,1044690
1044700,2263,Sonchus palustris L.,Sumpf-Gänsedistel,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044700,1044700,1044700
1044710,2263,Sonchus tenerrimus L.,Zarte Gänsedistel,Sonchus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1044710,1044710,1044710
1044720,2263,Sorbaria sorbifolia (L.) A. Braun,Ebereschen-Fiederspiere,Sorbaria,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044720,1044720,1044720
1044730,2263,Sorbus aria (L.) Crantz,Echter Mehlbeerbaum,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044730,1044725,1044725
1044725,2263,Sorbus aria aggr.,,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044725,1044725,1044725
1044740,2263,Sorbus aucuparia L.,Vogelbeerbaum,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044740,1044740,1044740
1044750,696,Sorbus aucuparia L. subsp. aucuparia,,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044740,1044740,1044740
1044760,696,Sorbus aucuparia subsp. glabrata (Wimm. & Grab.) Cajander,,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044740,1044740,1044740
1044765,2263,Sorbus austriaca (Beck) Hedl.,,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044765,1044725,1044725
1044770,2263,Sorbus chamaemespilus (L.) Crantz,Zwergmispel,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044770,1044770,1044770
1044780,2263,Sorbus domestica L.,Speierling,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044780,1044780,1044780
1044790,2263,Sorbus intermedia (Ehrh.) Pers.,,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044790,1044725,1044725
1044825,2263,Sorbus latifolia (Lam.) Pers.,Breitblättriger Mehlbeerbaum,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044825,1044725,1044725
1044810,2263,Sorbus mougeotii Soy.-Will. & Godr.,Berg-Mehlbeerbaum,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044810,1044725,1044725
1044820,2263,Sorbus torminalis (L.) Crantz,Elsbeerbaum,Sorbus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1044820,1044820,1044820
1044840,2263,Sorghum bicolor (L.) Moench,Echte Mohrenhirse,Sorghum,Poaceae,Poales,Magnoliopsida,Tracheophyta,1044840,1044840,1044840
1044850,2263,Sorghum halepense (L.) Pers.,Wilde Mohrenhirse,Sorghum,Poaceae,Poales,Magnoliopsida,Tracheophyta,1044850,1044850,1044850
1044870,2263,Sparganium angustifolium Michx.,Schmalblättriger Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044870,1044870,1044870
1044880,2263,Sparganium emersum Rehmann,Einfacher Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044880,1044880,1044880
1044890,2263,Sparganium erectum L.,Ästiger Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044890,1044890,1044890
1044900,696,Sparganium erectum L. subsp. erectum,Gewöhnlicher Ästiger Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044890,1044890,1044890
1044910,696,Sparganium erectum subsp. microcarpum (Neuman) Domin,Kleinfrüchtiger Ästiger Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044890,1044890,1044890
1044920,696,Sparganium erectum subsp. neglectum (Beeby) K. Richt.,Übersehener Ästiger Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044890,1044890,1044890
1044930,696,Sparganium erectum subsp. oocarpum (Čelak.) Domin,Eifrüchtiger Ästiger Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044890,1044890,1044890
1044950,2263,Sparganium natans L.,Kleiner Igelkolben,Sparganium,Typhaceae,Poales,Magnoliopsida,Tracheophyta,1044950,1044950,1044950
1044960,2263,Spartium junceum L.,Pfriemenginster,Spartium,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,1044960,1044960,1044960
1044970,2263,Spergula arvensis L.,Acker-Spark,Spergula,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044970,1044970,1044970
1044980,2263,Spergula pentandra L.,,Spergula,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044980,1044980,1044980
1045010,2263,Spergularia marina (L.) Griseb.,Salz-Schuppenmiere,Spergularia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1045010,1045010,1045010
1044990,2263,Spergularia media (L.) C. Presl,,Spergularia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1044990,1044990,1044990
1045000,2263,Spergularia rubra (L.) J. Presl & C. Presl,Rote Schuppenmiere,Spergularia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1045000,1045000,1045000
1045020,2263,Spergularia segetalis (L.) G. Don,Getreide-Schuppenmiere,Spergularia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1045020,1045020,1045020
1045030,2263,Spinacia oleracea L.,Gemüse-Spinat,Spinacia,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1045030,1045030,1045030
1045040,2263,Spiraea alba Du Roi,Weisser Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045040,1045040,1045040
1045060,2263,Spiraea chamaedryfolia L.,Ulmenblättriger Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045060,1045060,1045060
1045070,2263,Spiraea douglasii Hook.,,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045070,1045070,1045070
1045080,2263,Spiraea japonica L. f.,Japanischer Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045080,1045080,1045080
1045090,2263,Spiraea salicifolia L.,Weidenblättriger Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045090,1045085,1045085
1045085,2263,Spiraea salicifolia aggr.,Weidenblättriger Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045085,1045085,1045085
1045100,2263,Spiraea thunbergii Blume,,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045100,1045100,1045100
1045102,2263,Spiraea ×arguta Zabel,Braut-Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045102,1045102,1045102
1045104,2263,Spiraea ×billardii Hérincq,Billards Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045104,1045085,1045085
1045106,2263,Spiraea ×pseudosalicifolia Silverside,Verwechselter Spierstrauch,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045106,1045085,1045085
1045108,2263,Spiraea ×vanhouttei (Briot) Zabel,,Spiraea,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1045108,1045108,1045108
1045110,2263,Spiranthes aestivalis (Poir.) Rich.,Sommer-Wendelähre,Spiranthes,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1045110,1045110,1045110
1045120,2263,Spiranthes spiralis (L.) Chevall.,Herbst-Wendelähre,Spiranthes,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1045120,1045120,1045120
1045130,2263,Spirodela polyrhiza (L.) Schleid.,Teichlinse,Spirodela,Araceae,Alismatales,Magnoliopsida,Tracheophyta,1045130,1045130,1045130
1045140,2263,Sporobolus indicus (L.) R. Br.,Indisches Fallsamengras,Sporobolus,Poaceae,Poales,Magnoliopsida,Tracheophyta,1045140,1045140,1045140
1045150,2263,Sporobolus neglectus Nash,Unscheinbares Fallsamengras,Sporobolus,Poaceae,Poales,Magnoliopsida,Tracheophyta,1045150,1045150,1045150
1045160,2263,Sporobolus vaginiflorus (A. Gray) Alph. Wood,Scheidenblütiges Fallsamengras,Sporobolus,Poaceae,Poales,Magnoliopsida,Tracheophyta,1045160,1045160,1045160
1045159,2263,Sporobolus vaginiflorus aggr.,,Sporobolus,,,,,1045159,1045159,1045159
1045170,2263,Stachys alopecuros (L.) Benth.,Gelbe Betonie,Stachys,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1045170,1045170,1045170
1045175,696,Stachys alopecuros (L.) Benth. subsp. alopecuros,,Stachys,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1045170,1045170,1045170
1045180,2263,Stachys alpina L.,Alpen-Ziest,Stachys,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1045180,1045180,1045180
1045190,2263,Stachys annua (L.) L.,Einjähriger Ziest,Stachys,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1045190,1045190,1045190
1045200,2263,Stachys arvensis (L.) L.,Acker-Ziest,Stachys,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1045200,1045200,1045200
1045210,2263,Stachys byzantina K. Koch,Wolliger Ziest,Stachys,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1045210,1045210,1045210
